timestamp,symbol,action,price,shares,pnl,reason
2023-01-31T00:00:00,QQQ,BUY,289.8,1,0.0,Strong Momentum (11.4% 20d)
2023-01-31T00:00:00,TSLA,BUY,173.22,5,0.0,Strong Momentum (60.2% 20d)
2023-02-02T00:00:00,TSLA,SELL,185.3454,5,60.16363650000007,Take Profit
2023-02-02T00:00:00,SPY,BUY,401.78,1,0.0,Strong Momentum (9.9% 20d)
2023-02-02T00:00:00,AAPL,BUY,148.74,6,0.0,Strong Momentum (20.6% 20d)
2023-02-02T00:00:00,TSLA,BUY,188.27,4,0.0,Strong Momentum (70.6% 20d)
2023-02-08T00:00:00,TSLA,SELL,201.4489,4,52.3127022,Take Profit
2023-02-08T00:00:00,QQQ,SELL,299.39,1,9.440304999999976,Momentum Reversal (-2.4% 5d)
2023-02-08T00:00:00,TSLA,BUY,201.29,4,0.0,Strong Momentum (63.4% 20d)
2023-02-09T00:00:00,AAPL,SELL,148.79,6,-0.14637000000010236,Momentum Reversal (-2.3% 5d)
2023-02-09T00:00:00,NVDA,BUY,22.32,40,0.0,Strong Momentum (35.3% 20d)
2023-02-10T00:00:00,TSLA,SELL,195.2513,4,-24.545302600000024,Stop Loss
2023-02-10T00:00:00,NVDA,SELL,21.6504,40,-27.217007999999964,Stop Loss
2023-02-10T00:00:00,MSFT,BUY,257.46,1,0.0,Strong Momentum (10.0% 20d)
2023-02-14T00:00:00,NVDA,BUY,22.95,39,0.0,Strong Momentum (32.2% 20d)
2023-02-15T00:00:00,NVDA,SELL,22.261499999999998,39,-27.285599250000047,Stop Loss
2023-02-15T00:00:00,QQQ,BUY,304.04,2,0.0,Strong Momentum (12.3% 20d)
2023-02-15T00:00:00,AAPL,BUY,153.42,4,0.0,Strong Momentum (15.0% 20d)
2023-02-15T00:00:00,TSLA,BUY,214.24,4,0.0,Strong Momentum (68.5% 20d)
2023-02-16T00:00:00,TSLA,SELL,207.8128,4,-26.124425599999995,Stop Loss
2023-02-16T00:00:00,TSLA,BUY,202.04,4,0.0,Strong Momentum (51.4% 20d)
2023-02-17T00:00:00,SPY,SELL,389.72659999999996,1,-12.24826330000001,Stop Loss
2023-02-17T00:00:00,QQQ,SELL,294.91880000000003,2,-18.537318799999976,Stop Loss
2023-02-17T00:00:00,MSFT,SELL,253.16,1,-4.426579999999983,Momentum Reversal (-4.6% 5d)
2023-02-21T00:00:00,AAPL,SELL,148.8174,4,-18.708034799999982,Stop Loss
2023-02-21T00:00:00,TSLA,SELL,197.37,4,-19.07473999999995,Momentum Reversal (-5.7% 5d)
2023-02-23T00:00:00,NVDA,BUY,23.64,37,0.0,Strong Momentum (19.5% 20d)
2023-02-24T00:00:00,NVDA,SELL,22.9308,37,-26.66461979999997,Stop Loss
2023-02-24T00:00:00,NVDA,BUY,23.26,30,0.0,Strong Momentum (14.3% 20d)
2023-03-01T00:00:00,NVDA,SELL,22.5622,30,-21.272433000000024,Stop Loss
2023-03-07T00:00:00,NVDA,BUY,23.27,10,0.0,Strong Momentum (5.1% 20d)
2023-03-10T00:00:00,NVDA,SELL,22.95,10,-3.3147500000000027,Momentum Reversal (-2.5% 5d)
2023-03-15T00:00:00,NVDA,BUY,24.21,13,0.0,Strong Momentum (6.5% 20d)
2023-03-17T00:00:00,NVDA,SELL,25.904700000000002,13,21.862719450000014,Take Profit
2023-03-17T00:00:00,NVDA,BUY,25.71,34,0.0,Strong Momentum (20.3% 20d)
2023-03-22T00:00:00,NVDA,SELL,27.509700000000002,34,60.722135100000045,Take Profit
2023-03-22T00:00:00,NVDA,BUY,26.45,22,0.0,Strong Momentum (11.9% 20d)
2023-03-23T00:00:00,AAPL,BUY,156.97,2,0.0,Strong Momentum (8.3% 20d)
2023-04-06T00:00:00,NVDA,SELL,27.02,22,12.242780000000007,Momentum Reversal (-2.7% 5d)
2023-04-10T00:00:00,AAPL,SELL,160.04,2,5.979959999999986,Momentum Reversal (-2.5% 5d)
2023-04-17T00:00:00,MSFT,BUY,283.32,1,0.0,Strong Momentum (6.1% 20d)
2023-04-18T00:00:00,NVDA,BUY,27.65,10,0.0,Strong Momentum (5.6% 20d)
2023-04-21T00:00:00,NVDA,SELL,26.8205,10,-8.429102499999996,Stop Loss
2023-04-24T00:00:00,MSFT,SELL,274.8204,1,-8.637010199999986,Stop Loss
2023-04-27T00:00:00,MSFT,BUY,299.04,1,0.0,Strong Momentum (7.3% 20d)
2023-05-05T00:00:00,AAPL,BUY,171.43,2,0.0,Strong Momentum (7.1% 20d)
2023-05-08T00:00:00,NVDA,BUY,29.13,12,0.0,Strong Momentum (7.3% 20d)
2023-05-11T00:00:00,NVDA,SELL,28.2561,12,-10.656336599999989,Stop Loss
2023-05-17T00:00:00,NVDA,BUY,30.15,18,0.0,Strong Momentum (11.3% 20d)
2023-05-24T00:00:00,NVDA,SELL,30.51,18,6.205410000000054,Momentum Reversal (-3.6% 5d)
2023-05-24T00:00:00,TSLA,BUY,182.9,3,0.0,Strong Momentum (14.2% 20d)
2023-05-25T00:00:00,MSFT,SELL,319.97280000000006,1,20.772813600000042,Take Profit
2023-05-25T00:00:00,NVDA,BUY,37.95,23,0.0,Strong Momentum (36.9% 20d)
2023-05-26T00:00:00,TSLA,SELL,195.70300000000003,3,38.11544550000008,Take Profit
2023-05-30T00:00:00,NVDA,SELL,40.606500000000004,23,60.63252525000003,Take Profit
2023-05-30T00:00:00,QQQ,BUY,344.78,1,0.0,Strong Momentum (9.6% 20d)
2023-05-30T00:00:00,NVDA,BUY,40.08,22,0.0,Strong Momentum (42.2% 20d)
2023-05-31T00:00:00,NVDA,SELL,38.877599999999994,22,-26.880453600000095,Stop Loss
2023-05-31T00:00:00,NVDA,BUY,37.8,23,0.0,Strong Momentum (36.1% 20d)
2023-06-02T00:00:00,NVDA,SELL,40.446,23,60.39287100000002,Take Profit
2023-06-02T00:00:00,TSLA,BUY,213.97,4,0.0,Strong Momentum (25.8% 20d)
2023-06-07T00:00:00,TSLA,SELL,228.9479,4,59.45370420000002,Take Profit
2023-06-07T00:00:00,TSLA,BUY,224.57,4,0.0,Strong Momentum (33.2% 20d)
2023-06-09T00:00:00,TSLA,SELL,240.28990000000002,4,62.399020200000095,Take Profit
2023-06-09T00:00:00,TSLA,BUY,244.4,3,0.0,Strong Momentum (45.5% 20d)
2023-06-13T00:00:00,NVDA,BUY,40.99,22,0.0,Strong Momentum (40.4% 20d)
2023-06-14T00:00:00,TSLA,SELL,261.50800000000004,3,50.931738000000095,Take Profit
2023-06-15T00:00:00,AAPL,SELL,183.4301,2,23.816769900000008,Take Profit
2023-06-20T00:00:00,NVDA,SELL,43.859300000000005,22,62.64214770000006,Take Profit
2023-06-20T00:00:00,NVDA,BUY,43.78,21,0.0,Strong Momentum (40.5% 20d)
2023-06-21T00:00:00,NVDA,SELL,42.4666,21,-28.02729930000003,Stop Loss
2023-06-22T00:00:00,TSLA,BUY,264.61,3,0.0,Strong Momentum (44.7% 20d)
2023-06-23T00:00:00,TSLA,SELL,256.6717,3,-24.19990755000008,Stop Loss
2023-06-26T00:00:00,QQQ,SELL,352.85,1,7.89357500000005,Momentum Reversal (-2.5% 5d)
2023-06-27T00:00:00,AAPL,BUY,186.0,1,0.0,Strong Momentum (6.1% 20d)
2023-06-30T00:00:00,NVDA,BUY,42.27,9,0.0,Strong Momentum (7.6% 20d)
2023-06-30T00:00:00,TSLA,BUY,261.77,3,0.0,Strong Momentum (22.3% 20d)
2023-07-03T00:00:00,TSLA,SELL,280.0939,3,54.55155915000011,Take Profit
2023-07-03T00:00:00,TSLA,BUY,279.82,3,0.0,Strong Momentum (28.6% 20d)
2023-07-10T00:00:00,TSLA,SELL,271.42539999999997,3,-25.590938100000077,Stop Loss
2023-07-10T00:00:00,AAPL,SELL,186.55,1,0.45672500000001137,Momentum Reversal (-2.0% 5d)
2023-07-13T00:00:00,NVDA,SELL,45.2289,9,26.426569949999998,Take Profit
2023-07-13T00:00:00,NVDA,BUY,45.95,7,0.0,Strong Momentum (6.9% 20d)
2023-07-14T00:00:00,TSLA,BUY,281.38,1,0.0,Strong Momentum (10.0% 20d)
2023-07-19T00:00:00,AAPL,BUY,192.97,1,0.0,Strong Momentum (6.1% 20d)
2023-07-20T00:00:00,TSLA,SELL,272.9386,1,-8.577869299999987,Stop Loss
2023-07-21T00:00:00,NVDA,SELL,44.5715,7,-9.805500250000017,Stop Loss
2023-07-27T00:00:00,NVDA,BUY,45.87,14,0.0,Strong Momentum (12.5% 20d)
2023-08-02T00:00:00,NVDA,SELL,44.4939,14,-19.576857300000015,Stop Loss
2023-08-03T00:00:00,AAPL,SELL,189.08,1,-3.984539999999986,Momentum Reversal (-2.4% 5d)
2023-08-29T00:00:00,NVDA,BUY,48.75,10,0.0,Strong Momentum (10.2% 20d)
2023-09-01T00:00:00,AAPL,BUY,187.64,1,0.0,Strong Momentum (6.1% 20d)
2023-09-06T00:00:00,NVDA,SELL,47.2875,10,-14.861437499999985,Stop Loss
2023-09-06T00:00:00,AAPL,SELL,182.0108,1,-5.7202053999999976,Stop Loss
2023-09-11T00:00:00,TSLA,BUY,273.58,2,0.0,Strong Momentum (14.1% 20d)
2023-09-18T00:00:00,TSLA,SELL,265.3726,2,-16.680172600000013,Stop Loss
2023-10-12T00:00:00,NVDA,BUY,46.92,7,0.0,Strong Momentum (7.0% 20d)
