timestamp,symbol,action,price,shares,pnl,reason
2024-01-09T00:00:00,NVDA,SELL,52.504900000000006,4,13.634590200000025,Take Profit
2024-01-18T00:00:00,AAPL,BUY,187.06,2,0.0,MA Crossover (RSI: 42.2)
2024-01-31T00:00:00,AAPL,SELL,182.87,2,-8.562869999999995,MA Crossunder / Overbought (RSI: 46.7)
2024-03-19T00:00:00,AAPL,BUY,174.84,2,0.0,MA Crossover (RSI: 39.1)
2024-03-21T00:00:00,AAPL,SELL,170.16,2,-9.530160000000013,MA Crossunder / Overbought (RSI: 37.3)
2024-03-27T00:00:00,AAPL,BUY,172.09,1,0.0,MA Crossover (RSI: 57.4)
2024-03-27T00:00:00,TSLA,BUY,179.83,1,0.0,MA Crossover (RSI: 51.1)
2024-03-28T00:00:00,AAPL,SELL,170.27,1,-1.9051349999999931,MA Crossunder / Overbought (RSI: 51.3)
2024-03-28T00:00:00,TSLA,SELL,175.79,1,-4.12789500000002,MA Crossunder / Overbought (RSI: 50.4)
2024-04-01T00:00:00,TSLA,BUY,175.22,1,0.0,MA Crossover (RSI: 47.5)
2024-04-02T00:00:00,TSLA,SELL,169.9634,1,-5.341581699999992,Stop Loss
2024-04-08T00:00:00,TSLA,BUY,172.98,1,0.0,MA Crossover (RSI: 49.2)
2024-04-11T00:00:00,AAPL,BUY,173.8,1,0.0,MA Crossover (RSI: 57.2)
2024-04-11T00:00:00,NVDA,BUY,90.58,3,0.0,MA Crossover (RSI: 48.2)
2024-04-12T00:00:00,NVDA,SELL,87.8626,3,-8.283993899999993,Stop Loss
2024-04-12T00:00:00,TSLA,SELL,171.05,1,-2.0155249999999785,MA Crossunder / Overbought (RSI: 50.2)
2024-04-16T00:00:00,AAPL,SELL,168.586,1,-5.298292999999998,Stop Loss
2024-04-25T00:00:00,AAPL,BUY,168.69,1,0.0,MA Crossover (RSI: 50.5)
2024-04-25T00:00:00,TSLA,BUY,170.18,1,0.0,MA Crossover (RSI: 53.3)
2024-04-26T00:00:00,AAPL,SELL,168.1,1,-0.6740500000000034,MA Crossunder / Overbought (RSI: 51.5)
2024-04-26T00:00:00,NVDA,BUY,87.7,3,0.0,MA Crossover (RSI: 50.7)
2024-04-29T00:00:00,TSLA,SELL,182.0926,1,11.821553699999997,Take Profit
2024-04-29T00:00:00,AAPL,BUY,172.27,1,0.0,MA Crossover (RSI: 56.0)
2024-05-01T00:00:00,NVDA,SELL,85.069,3,-8.0206035,Stop Loss
2024-05-01T00:00:00,AAPL,SELL,168.1,1,-4.254050000000016,MA Crossunder / Overbought (RSI: 39.3)
2024-05-02T00:00:00,AAPL,BUY,171.81,2,0.0,MA Crossover (RSI: 44.0)
2024-05-02T00:00:00,NVDA,BUY,85.78,3,0.0,MA Crossover (RSI: 47.1)
2024-05-03T00:00:00,AAPL,SELL,183.8367,2,23.86956330000001,Take Profit
2024-05-06T00:00:00,NVDA,SELL,91.78460000000001,3,17.876123100000033,Take Profit
2024-05-24T00:00:00,TSLA,BUY,179.24,1,0.0,MA Crossover (RSI: 45.7)
2024-05-28T00:00:00,TSLA,SELL,173.8628,1,-5.464131400000016,Stop Loss
2024-05-30T00:00:00,TSLA,BUY,178.79,1,0.0,MA Crossover (RSI: 55.9)
2024-06-03T00:00:00,TSLA,SELL,176.29,1,-2.588145,MA Crossunder / Overbought (RSI: 54.1)
2024-06-06T00:00:00,TSLA,BUY,177.94,1,0.0,MA Crossover (RSI: 53.2)
2024-06-10T00:00:00,TSLA,SELL,173.79,1,-4.236895000000006,MA Crossunder / Overbought (RSI: 48.8)
2024-06-12T00:00:00,TSLA,BUY,177.29,1,0.0,MA Crossover (RSI: 46.3)
2024-06-13T00:00:00,TSLA,SELL,189.7003,1,12.315449850000007,Take Profit
2024-06-25T00:00:00,NVDA,BUY,126.04,1,0.0,MA Crossover (RSI: 59.4)
2024-06-28T00:00:00,NVDA,SELL,123.49,1,-2.6117450000000115,MA Crossunder / Overbought (RSI: 52.8)
2024-07-03T00:00:00,NVDA,BUY,128.23,1,0.0,MA Crossover (RSI: 53.2)
2024-07-11T00:00:00,NVDA,SELL,127.35,1,-0.9436749999999955,MA Crossunder / Overbought (RSI: 46.7)
2024-07-12T00:00:00,NVDA,BUY,129.19,1,0.0,MA Crossover (RSI: 52.8)
2024-07-16T00:00:00,NVDA,SELL,125.31429999999999,1,-3.938357150000009,Stop Loss
2024-08-13T00:00:00,AAPL,BUY,220.26,1,0.0,MA Crossover (RSI: 54.0)
2024-08-13T00:00:00,NVDA,BUY,116.1,2,0.0,MA Crossover (RSI: 51.4)
2024-08-16T00:00:00,NVDA,SELL,124.227,2,16.129773000000018,Take Profit
2024-08-16T00:00:00,TSLA,BUY,216.12,1,0.0,MA Crossover (RSI: 42.4)
2024-08-22T00:00:00,TSLA,SELL,210.66,1,-5.565330000000008,MA Crossunder / Overbought (RSI: 51.8)
2024-08-23T00:00:00,AAPL,SELL,225.8,1,5.427100000000021,MA Crossunder / Overbought (RSI: 84.0)
2024-09-09T00:00:00,TSLA,BUY,216.27,1,0.0,MA Crossover (RSI: 46.7)
2024-09-12T00:00:00,TSLA,SELL,231.40890000000002,1,15.023195550000006,Take Profit
2024-09-12T00:00:00,NVDA,BUY,119.11,2,0.0,MA Crossover (RSI: 46.0)
2024-09-16T00:00:00,NVDA,SELL,115.5367,2,-7.262136700000006,Stop Loss
2024-09-19T00:00:00,AAPL,BUY,227.83,1,0.0,MA Crossover (RSI: 48.7)
2024-09-19T00:00:00,NVDA,BUY,117.84,2,0.0,MA Crossover (RSI: 50.3)
2024-09-20T00:00:00,NVDA,SELL,115.97,2,-3.855970000000009,MA Crossunder / Overbought (RSI: 46.4)
2024-09-23T00:00:00,NVDA,BUY,116.23,1,0.0,MA Crossover (RSI: 61.5)
2024-09-25T00:00:00,NVDA,SELL,124.36610000000002,1,8.073916950000013,Take Profit
2024-10-07T00:00:00,AAPL,SELL,220.9951,1,-6.9453975500000045,Stop Loss
2024-11-05T00:00:00,NVDA,BUY,139.87,1,0.0,MA Crossover (RSI: 56.6)
2024-11-05T00:00:00,NVDA,SELL,139.87,1,-0.069935,Backtest End
